"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","CPI","TOT","AGRWTH","A","2012",2.227854,
"OECD","CPI","TOT","AGRWTH","A","2013",1.595821,
"OECD","CPI","TOT","AGRWTH","A","2014",1.720509,
"OECD","CPI","TOT","AGRWTH","A","2015",0.6280836,
"OECD","CPI","TOT","AGRWTH","A","2016",1.115253,
"OECD","CPI","TOT","AGRWTH","A","2017",2.248177,
"OECD","CPI","TOT","AGRWTH","A","2018",2.594141,
"G-7","CPI","TOT","AGRWTH","A","1997",2.078971,
"G-7","CPI","TOT","AGRWTH","A","1998",1.328956,
"G-7","CPI","TOT","AGRWTH","A","1999",1.492512,
"G-7","CPI","TOT","AGRWTH","A","2000",2.301677,
"G-7","CPI","TOT","AGRWTH","A","2001",2.103031,
"G-7","CPI","TOT","AGRWTH","A","2002",1.355,
"G-7","CPI","TOT","AGRWTH","A","2003",1.795684,
"G-7","CPI","TOT","AGRWTH","A","2004",2.048098,
"G-7","CPI","TOT","AGRWTH","A","2005",2.416125,
"G-7","CPI","TOT","AGRWTH","A","2006",2.428008,
"G-7","CPI","TOT","AGRWTH","A","2007",2.239213,
"G-7","CPI","TOT","AGRWTH","A","2008",3.250295,
"G-7","CPI","TOT","AGRWTH","A","2009",-0.12579,
"G-7","CPI","TOT","AGRWTH","A","2010",1.349986,
"G-7","CPI","TOT","AGRWTH","A","2011",2.570975,
"G-7","CPI","TOT","AGRWTH","A","2012",1.864084,
"G-7","CPI","TOT","AGRWTH","A","2013",1.314212,
"G-7","CPI","TOT","AGRWTH","A","2014",1.552882,
"G-7","CPI","TOT","AGRWTH","A","2015",0.2975377,
"G-7","CPI","TOT","AGRWTH","A","2016",0.8676347,
"G-7","CPI","TOT","AGRWTH","A","2017",1.762372,
"G-7","CPI","TOT","AGRWTH","A","2018",2.078818,
"OECDE","CPI","TOT","AGRWTH","A","1997",6.87734,
"OECDE","CPI","TOT","AGRWTH","A","1998",6.707319,
"OECDE","CPI","TOT","AGRWTH","A","1999",5.194607,
"OECDE","CPI","TOT","AGRWTH","A","2000",5.443596,
"OECDE","CPI","TOT","AGRWTH","A","2001",5.275639,
"OECDE","CPI","TOT","AGRWTH","A","2002",4.559357,
"OECDE","CPI","TOT","AGRWTH","A","2003",2.9294,
"OECDE","CPI","TOT","AGRWTH","A","2004",2.374992,
"OECDE","CPI","TOT","AGRWTH","A","2005",2.359285,
"OECDE","CPI","TOT","AGRWTH","A","2006",2.523347,
"OECDE","CPI","TOT","AGRWTH","A","2007",2.624566,
"OECDE","CPI","TOT","AGRWTH","A","2008",3.841216,
"OECDE","CPI","TOT","AGRWTH","A","2009",1.115132,
"OECDE","CPI","TOT","AGRWTH","A","2010",2.173366,
"OECDE","CPI","TOT","AGRWTH","A","2011",3.063821,
"OECDE","CPI","TOT","AGRWTH","A","2012",2.847081,
"OECDE","CPI","TOT","AGRWTH","A","2013",1.821129,
"OECDE","CPI","TOT","AGRWTH","A","2014",1.246999,
"OECDE","CPI","TOT","AGRWTH","A","2015",0.7354509,
"OECDE","CPI","TOT","AGRWTH","A","2016",1.005699,
"OECDE","CPI","TOT","AGRWTH","A","2017",2.489985,
"OECDE","CPI","TOT","AGRWTH","A","2018",3.040554,
"COL","CPI","TOT","AGRWTH","A","1997",18.46257,
"COL","CPI","TOT","AGRWTH","A","1998",18.68126,
"COL","CPI","TOT","AGRWTH","A","1999",10.8734,
"COL","CPI","TOT","AGRWTH","A","2000",9.22257,
"COL","CPI","TOT","AGRWTH","A","2001",7.969703,
"COL","CPI","TOT","AGRWTH","A","2002",6.351925,
"COL","CPI","TOT","AGRWTH","A","2003",7.130742,
"COL","CPI","TOT","AGRWTH","A","2004",5.901262,
"COL","CPI","TOT","AGRWTH","A","2005",5.05142,
"COL","CPI","TOT","AGRWTH","A","2006",4.29245,
"COL","CPI","TOT","AGRWTH","A","2007",5.545141,
"COL","CPI","TOT","AGRWTH","A","2008",6.99855,
"COL","CPI","TOT","AGRWTH","A","2009",4.201045,
"COL","CPI","TOT","AGRWTH","A","2010",2.271183,
"COL","CPI","TOT","AGRWTH","A","2011",3.41759,
"COL","CPI","TOT","AGRWTH","A","2012",3.167325,
"COL","CPI","TOT","AGRWTH","A","2013",2.018099,
"COL","CPI","TOT","AGRWTH","A","2014",2.897819,
"COL","CPI","TOT","AGRWTH","A","2015",4.990234,
"COL","CPI","TOT","AGRWTH","A","2016",7.514293,
"COL","CPI","TOT","AGRWTH","A","2017",4.312141,
"COL","CPI","TOT","AGRWTH","A","2018",3.240234,
"LVA","CPI","TOT","AGRWTH","A","1997",8.447392,
"LVA","CPI","TOT","AGRWTH","A","1998",4.644212,
"LVA","CPI","TOT","AGRWTH","A","1999",2.364815,
"LVA","CPI","TOT","AGRWTH","A","2000",2.654253,
"LVA","CPI","TOT","AGRWTH","A","2001",2.487044,
"LVA","CPI","TOT","AGRWTH","A","2002",1.938879,
"LVA","CPI","TOT","AGRWTH","A","2003",2.942643,
"LVA","CPI","TOT","AGRWTH","A","2004",6.192384,
"LVA","CPI","TOT","AGRWTH","A","2005",6.748452,
"LVA","CPI","TOT","AGRWTH","A","2006",6.536199,
"LVA","CPI","TOT","AGRWTH","A","2007",10.09298,
"LVA","CPI","TOT","AGRWTH","A","2008",15.40232,
"LVA","CPI","TOT","AGRWTH","A","2009",3.534107,
"LVA","CPI","TOT","AGRWTH","A","2010",-1.084636,
"LVA","CPI","TOT","AGRWTH","A","2011",4.370736,
"LVA","CPI","TOT","AGRWTH","A","2012",2.257789,
"LVA","CPI","TOT","AGRWTH","A","2013",-0.02945478,
"LVA","CPI","TOT","AGRWTH","A","2014",0.6204923,
"LVA","CPI","TOT","AGRWTH","A","2015",0.1742414,
"LVA","CPI","TOT","AGRWTH","A","2016",0.1406308,
"LVA","CPI","TOT","AGRWTH","A","2017",2.930369,
"LVA","CPI","TOT","AGRWTH","A","2018",2.53446,
"SAU","CPI","TOT","AGRWTH","A","1997",0.05715102,
"SAU","CPI","TOT","AGRWTH","A","1998",-0.3712695,
"SAU","CPI","TOT","AGRWTH","A","1999",-1.333755,
"SAU","CPI","TOT","AGRWTH","A","2000",-1.125,
"SAU","CPI","TOT","AGRWTH","A","2001",-1.120944,
"SAU","CPI","TOT","AGRWTH","A","2002",0.2471872,
"SAU","CPI","TOT","AGRWTH","A","2003",0.6121929,
"SAU","CPI","TOT","AGRWTH","A","2004",0.5155075,
"SAU","CPI","TOT","AGRWTH","A","2005",0.4792332,
"SAU","CPI","TOT","AGRWTH","A","2006",2.20902,
"SAU","CPI","TOT","AGRWTH","A","2007",4.167827,
"SAU","CPI","TOT","AGRWTH","A","2008",9.870246,
"SAU","CPI","TOT","AGRWTH","A","2009",5.057225,
"SAU","CPI","TOT","AGRWTH","A","2010",5.339416,
"SAU","CPI","TOT","AGRWTH","A","2011",5.826217,"B"
"SAU","CPI","TOT","AGRWTH","A","2012",2.86627,
"SAU","CPI","TOT","AGRWTH","A","2013",3.511042,
"SAU","CPI","TOT","AGRWTH","A","2014",2.241853,
"SAU","CPI","TOT","AGRWTH","A","2015",1.222693,
"SAU","CPI","TOT","AGRWTH","A","2016",2.053471,
"SAU","CPI","TOT","AGRWTH","A","2017",-0.8348457,
"SAU","CPI","TOT","AGRWTH","A","2018",2.465943,
"EU28","CPI","TOT","AGRWTH","A","1997",7.3,
"EU28","CPI","TOT","AGRWTH","A","1998",4.7,
"EU28","CPI","TOT","AGRWTH","A","1999",3,
"EU28","CPI","TOT","AGRWTH","A","2000",3.5,
"EU28","CPI","TOT","AGRWTH","A","2001",3.2,
"EU28","CPI","TOT","AGRWTH","A","2002",2.5,
"EU28","CPI","TOT","AGRWTH","A","2003",2.1,
"EU28","CPI","TOT","AGRWTH","A","2004",2.3,
"EU28","CPI","TOT","AGRWTH","A","2005",2.3,
"EU28","CPI","TOT","AGRWTH","A","2006",2.3,
"EU28","CPI","TOT","AGRWTH","A","2007",2.4,
"EU28","CPI","TOT","AGRWTH","A","2008",3.7,
"EU28","CPI","TOT","AGRWTH","A","2009",1,
"EU28","CPI","TOT","AGRWTH","A","2010",2.1,
"EU28","CPI","TOT","AGRWTH","A","2011",3.1,
"EU28","CPI","TOT","AGRWTH","A","2012",2.6,
"EU28","CPI","TOT","AGRWTH","A","2013",1.5,
"EU28","CPI","TOT","AGRWTH","A","2014",0.6,
"EU28","CPI","TOT","AGRWTH","A","2015",0.1,
"EU28","CPI","TOT","AGRWTH","A","2016",0.2,
"EU28","CPI","TOT","AGRWTH","A","2017",1.7,
"EU28","CPI","TOT","AGRWTH","A","2018",1.9,
"EA19","CPI","TOT","AGRWTH","A","1997",1.7,
"EA19","CPI","TOT","AGRWTH","A","1998",1.2,
"EA19","CPI","TOT","AGRWTH","A","1999",1.2,
"EA19","CPI","TOT","AGRWTH","A","2000",2.2,
"EA19","CPI","TOT","AGRWTH","A","2001",2.4,
"EA19","CPI","TOT","AGRWTH","A","2002",2.3,
"EA19","CPI","TOT","AGRWTH","A","2003",2.1,
"EA19","CPI","TOT","AGRWTH","A","2004",2.2,
"EA19","CPI","TOT","AGRWTH","A","2005",2.2,
"EA19","CPI","TOT","AGRWTH","A","2006",2.2,
"EA19","CPI","TOT","AGRWTH","A","2007",2.2,
"EA19","CPI","TOT","AGRWTH","A","2008",3.3,
"EA19","CPI","TOT","AGRWTH","A","2009",0.3,
"EA19","CPI","TOT","AGRWTH","A","2010",1.6,
"EA19","CPI","TOT","AGRWTH","A","2011",2.7,
"EA19","CPI","TOT","AGRWTH","A","2012",2.5,
"EA19","CPI","TOT","AGRWTH","A","2013",1.3,
"EA19","CPI","TOT","AGRWTH","A","2014",0.4,
"EA19","CPI","TOT","AGRWTH","A","2015",0.2,
"EA19","CPI","TOT","AGRWTH","A","2016",0.2,
"EA19","CPI","TOT","AGRWTH","A","2017",1.5,
"EA19","CPI","TOT","AGRWTH","A","2018",1.8,
"ARG","CPI","TOT","AGRWTH","A","2018",34.27723,
"LTU","CPI","TOT","AGRWTH","A","1997",8.881048,
"LTU","CPI","TOT","AGRWTH","A","1998",5.067554,
"LTU","CPI","TOT","AGRWTH","A","1999",0.7275506,
"LTU","CPI","TOT","AGRWTH","A","2000",0.9816155,
"LTU","CPI","TOT","AGRWTH","A","2001",1.36712,
"LTU","CPI","TOT","AGRWTH","A","2002",0.2815066,
"LTU","CPI","TOT","AGRWTH","A","2003",-1.134309,
"LTU","CPI","TOT","AGRWTH","A","2004",1.164103,
"LTU","CPI","TOT","AGRWTH","A","2005",2.658485,
"LTU","CPI","TOT","AGRWTH","A","2006",3.73912,
"LTU","CPI","TOT","AGRWTH","A","2007",5.737174,
"LTU","CPI","TOT","AGRWTH","A","2008",10.92589,
"LTU","CPI","TOT","AGRWTH","A","2009",4.453044,
"LTU","CPI","TOT","AGRWTH","A","2010",1.319214,
"LTU","CPI","TOT","AGRWTH","A","2011",4.130276,
"LTU","CPI","TOT","AGRWTH","A","2012",3.089983,
"LTU","CPI","TOT","AGRWTH","A","2013",1.047479,
"LTU","CPI","TOT","AGRWTH","A","2014",0.103758,
"LTU","CPI","TOT","AGRWTH","A","2015",-0.8840974,
"LTU","CPI","TOT","AGRWTH","A","2016",0.9055251,
"LTU","CPI","TOT","AGRWTH","A","2017",3.722889,
"LTU","CPI","TOT","AGRWTH","A","2018",2.697928,
"CRI","CPI","TOT","AGRWTH","A","1997",13.24843,
"CRI","CPI","TOT","AGRWTH","A","1998",11.65883,
"CRI","CPI","TOT","AGRWTH","A","1999",10.04512,
"CRI","CPI","TOT","AGRWTH","A","2000",10.96228,
"CRI","CPI","TOT","AGRWTH","A","2001",11.2558,
"CRI","CPI","TOT","AGRWTH","A","2002",9.166406,
"CRI","CPI","TOT","AGRWTH","A","2003",9.448253,
"CRI","CPI","TOT","AGRWTH","A","2004",12.31481,
"CRI","CPI","TOT","AGRWTH","A","2005",13.7978,
"CRI","CPI","TOT","AGRWTH","A","2006",11.47075,
"CRI","CPI","TOT","AGRWTH","A","2007",9.357221,
"CRI","CPI","TOT","AGRWTH","A","2008",13.42473,
"CRI","CPI","TOT","AGRWTH","A","2009",7.842546,
"CRI","CPI","TOT","AGRWTH","A","2010",5.662692,
"CRI","CPI","TOT","AGRWTH","A","2011",4.878146,
"CRI","CPI","TOT","AGRWTH","A","2012",4.495378,
"CRI","CPI","TOT","AGRWTH","A","2013",5.231241,
"CRI","CPI","TOT","AGRWTH","A","2014",4.519381,
"CRI","CPI","TOT","AGRWTH","A","2015",0.8019475,
"CRI","CPI","TOT","AGRWTH","A","2016",-0.01755731,
"CRI","CPI","TOT","AGRWTH","A","2017",1.625723,
"CRI","CPI","TOT","AGRWTH","A","2018",2.221198,
"G-20","CPI","TOT","AGRWTH","A","1997",6.530695,
"G-20","CPI","TOT","AGRWTH","A","1998",6.727597,
"G-20","CPI","TOT","AGRWTH","A","1999",6.1568,
"G-20","CPI","TOT","AGRWTH","A","2000",4.493536,
"G-20","CPI","TOT","AGRWTH","A","2001",4.301587,
"G-20","CPI","TOT","AGRWTH","A","2002",3.503437,
"G-20","CPI","TOT","AGRWTH","A","2003",3.349958,
"G-20","CPI","TOT","AGRWTH","A","2004",3.065545,
"G-20","CPI","TOT","AGRWTH","A","2005",3.291479,
"G-20","CPI","TOT","AGRWTH","A","2006",3.331906,
"G-20","CPI","TOT","AGRWTH","A","2007",3.386966,
"G-20","CPI","TOT","AGRWTH","A","2008",4.971992,
"G-20","CPI","TOT","AGRWTH","A","2009",2.048888,
"G-20","CPI","TOT","AGRWTH","A","2010",3.320915,
"G-20","CPI","TOT","AGRWTH","A","2011",4.18194,
"G-20","CPI","TOT","AGRWTH","A","2012",3.263113,
"G-20","CPI","TOT","AGRWTH","A","2013",3.155513,
"G-20","CPI","TOT","AGRWTH","A","2014",2.765786,
"G-20","CPI","TOT","AGRWTH","A","2015",2.34879,
"G-20","CPI","TOT","AGRWTH","A","2016",2.240206,
"G-20","CPI","TOT","AGRWTH","A","2017",2.322998,
"G-20","CPI","TOT","AGRWTH","A","2018",3.16782,"B"
